-40.50, -40.45, 0.94, -1.29
-40.50, -40.07, 0.78, -1.08
-44.50, -42.31, -0.46, 1.21
-39.50, -40.90, 0.19, -0.40
-40.50, -40.59, 0.22, -0.49
-40.50, -40.45, 0.18, -0.42
-39.50, -39.82, 0.36, -0.71
-39.50, -39.48, 0.37, -0.71
-40.50, -39.92, 0.04, 0.24
-41.50, -40.83, -0.40, 0.98
-38.50, -39.66, 0.18, -0.53
-40.50, -40.07, -0.05, 0.36
-40.50, -40.35, -0.17, 0.57
-40.50, -40.51, -0.19, 0.59
-36.50, -38.27, 0.81, -1.34
-38.50, -38.03, 0.68, -1.12
-38.50, -38.00, 0.47, -0.83
-37.50, -37.51, 0.50, -0.84
-37.50, -37.29, 0.40, -0.70
-36.50, -36.66, 0.50, -0.82
-38.50, -37.52, -0.06, 0.59
-36.50, -36.97, 0.14, -0.30
-36.50, -36.64, 0.19, -0.45
-39.50, -38.23, -0.56, 1.17
-39.50, -39.23, -0.85, 1.37
-37.50, -38.61, -0.35, 0.71
-36.50, -37.53, 0.24, -0.78
-37.50, -37.40, 0.26, -0.75
-39.50, -38.50, -0.27, 0.70
-39.50, -39.20, -0.48, 0.94
-37.50, -38.43, -0.01, -0.27
-40.50, -39.63, -0.49, 0.92
-36.50, -38.02, 0.35, -0.93
-38.50, -38.13, 0.23, -0.69
-37.50, -37.66, 0.38, -0.85
-35.50, -36.23, 0.87, -1.33
-38.50, -37.16, 0.21, -0.44
-37.50, -37.27, 0.06, -0.03
-35.50, -36.23, 0.45, -0.84
-35.50, -35.61, 0.55, -0.93
-33.50, -34.14, 0.97, -1.33
-34.50, -33.92, 0.73, -1.03
-34.50, -33.94, 0.44, -0.67
-35.50, -34.67, -0.07, 0.67
-36.50, -35.78, -0.59, 1.25
-34.50, -35.32, -0.27, 0.77
-36.50, -36.13, -0.55, 1.06
-36.50, -36.59, -0.59, 1.04
-34.50, -35.64, 0.00, -0.35
-35.50, -35.55, 0.07, -0.48
-39.50, -37.81, -0.88, 1.33
-37.50, -38.02, -0.70, 1.07
-37.50, -38.02, -0.45, 0.75
-43.50, -41.40, -1.69, 8.60
-44.50, -43.95, -2.22, 9.77
-49.50, -48.16, -3.25, 10.35
-56.50, -54.44, -4.80, 10.51
-56.50, -57.75, -4.58, 10.34
-59.50, -60.75, -4.18, 10.18
-65.50, -65.30, -4.48, 10.18
-69.50, -69.66, -4.57, 10.15
-71.50, -72.67, -4.03, 10.02
-73.50, -74.85, -3.27, 9.21
-80.50, -79.48, -3.76, 10.00
-82.50, -82.81, -3.58, 9.97
-85.50, -85.86, -3.33, 9.61
-83.50, -85.87, -1.88, 5.49
-84.50, -85.80, -0.83, -0.03
-84.50, -85.31, 0.03, -1.58
-84.50, -84.74, 0.59, -1.86
-87.50, -86.01, 0.12, -1.09
-85.50, -85.62, 0.41, -1.27
-85.50, -85.33, 0.52, -1.25
-82.50, -83.43, 1.24, -7.94
-83.50, -82.90, 1.13, -7.09
-83.50, -82.74, 0.85, -1.19
-81.50, -81.65, 1.01, -6.15
-83.50, -82.29, 0.38, -0.54
-81.50, -81.68, 0.44, -0.66
-82.50, -81.98, 0.11, 0.07
-83.50, -82.83, -0.35, 1.02
-80.50, -81.65, 0.19, -0.46
-80.50, -80.90, 0.42, -0.81
-79.50, -79.90, 0.69, -1.09
-80.50, -79.94, 0.44, -0.75
-80.50, -80.08, 0.20, -0.38
-81.50, -80.83, -0.22, 0.81
-81.50, -81.33, -0.42, 0.99
-82.50, -82.21, -0.69, 1.21
-78.50, -80.36, 0.29, -0.81
-79.50, -79.73, 0.49, -1.01
-81.50, -80.53, 0.01, 0.13
-80.50, -80.51, 0.01, 0.14
-81.50, -81.09, -0.25, 0.71
-79.50, -80.28, 0.16, -0.54
-82.50, -81.50, -0.40, 0.89
-81.50, -81.68, -0.36, 0.79
-78.50, -79.99, 0.47, -1.03
-78.50, -78.91, 0.81, -1.31
-80.50, -79.47, 0.34, -0.69
-82.50, -81.09, -0.47, 1.08
-77.50, -79.22, 0.42, -0.88
-77.50, -78.03, 0.79, -1.24
-78.50, -77.95, 0.57, -0.94
-76.50, -76.86, 0.83, -1.17
-76.50, -76.29, 0.77, -1.08
-77.50, -76.66, 0.33, -0.50
-78.50, -77.60, -0.24, 0.92
-76.50, -77.09, -0.02, 0.44
-77.50, -77.35, -0.16, 0.66
-78.50, -78.10, -0.46, 1.01
-74.50, -76.22, 0.45, -0.95
-75.50, -75.60, 0.59, -1.05
-74.50, -74.70, 0.78, -1.20
-74.50, -74.24, 0.72, -1.07
-71.50, -72.33, 1.26, -7.16
-70.50, -70.71, 1.52, -7.76
-69.50, -69.34, 1.57, -7.65
-72.50, -70.50, 0.50, -0.51
-72.50, -71.47, -0.19, 1.05
-68.50, -69.86, 0.42, -0.61
-70.50, -70.06, 0.13, -0.05
-69.50, -69.70, 0.17, -0.28
-68.50, -68.94, 0.38, -0.68
-71.50, -70.27, -0.34, 0.98
-68.50, -69.41, 0.07, -0.20
-72.50, -71.18, -0.72, 1.30
-72.50, -72.28, -1.00, 1.46
-71.50, -72.27, -0.69, 1.07
-70.50, -71.55, -0.14, 0.23
-73.50, -72.73, -0.55, 0.90
-74.50, -74.00, -0.88, 1.22
-78.50, -77.00, -1.84, 8.93
-78.50, -78.69, -1.94, 8.85
-75.50, -77.68, -0.84, 0.87
-75.50, -76.75, -0.05, -0.76
-75.50, -76.01, 0.42, -1.25
-78.50, -77.24, -0.12, 0.10
-76.50, -76.85, 0.14, -0.71
-76.50, -76.57, 0.27, -0.83
-76.50, -76.40, 0.29, -0.79
-77.50, -76.90, 0.01, -0.13
-76.50, -76.66, 0.11, -0.43
-74.50, -75.36, 0.63, -1.12
-76.50, -75.74, 0.28, -0.63
-75.50, -75.48, 0.28, -0.62
-76.50, -75.95, -0.03, 0.40
-73.50, -74.55, 0.54, -0.98
-74.50, -74.28, 0.48, -0.85
-73.50, -73.62, 0.58, -0.95
-75.50, -74.46, 0.02, 0.40
-73.50, -73.91, 0.19, -0.42
-73.50, -73.59, 0.23, -0.51
-73.50, -73.44, 0.19, -0.45
-73.50, -73.40, 0.12, -0.30
-70.50, -71.66, 0.79, -1.21
-70.50, -70.64, 0.96, -1.31
-70.50, -70.13, 0.85, -1.14
-73.50, -71.73, -0.14, 0.82
-70.50, -71.10, 0.09, -0.02
-69.50, -70.14, 0.41, -0.74
-70.50, -70.18, 0.24, -0.47
-66.50, -67.94, 1.06, -6.62
-67.50, -67.21, 1.02, -6.19
-70.50, -68.68, 0.04, 0.54
-66.50, -67.42, 0.47, -0.75
-66.50, -66.69, 0.58, -0.88
-69.50, -68.08, -0.24, 0.91
-67.50, -67.87, -0.15, 0.68
-67.50, -67.73, -0.09, 0.50
-70.50, -69.39, -0.78, 1.34
-68.50, -69.23, -0.51, 0.95
-67.50, -68.45, -0.01, -0.28
-68.50, -68.48, 0.01, -0.30
-67.50, -67.90, 0.27, -0.77
-71.50, -69.87, -0.62, 1.12
-71.50, -71.10, -0.96, 1.38
-71.50, -71.76, -0.93, 1.28
-72.50, -72.60, -0.97, 1.25
-70.50, -71.80, -0.28, 0.38
-70.50, -71.15, 0.16, -0.83
-72.50, -71.84, -0.11, 0.16
-70.50, -71.10, 0.29, -0.87
-69.50, -70.03, 0.69, -1.26
-70.50, -69.99, 0.53, -0.99
-68.50, -68.89, 0.83, -1.25
-70.50, -69.46, 0.32, -0.59
-70.50, -69.93, -0.02, 0.47
-70.50, -70.29, -0.21, 0.75
-72.50, -71.68, -0.77, 1.33
-70.50, -71.35, -0.42, 0.86
-71.50, -71.62, -0.40, 0.79
-66.50, -68.82, 0.92, -1.52
-66.50, -67.04, 1.44, -8.22
-63.50, -64.33, 2.15, -9.95
-58.50, -59.98, 3.30, -10.40
-51.50, -53.58, 4.93, -10.56
-43.50, -45.54, 6.68, -10.70
-33.50, -35.59, 8.61, -10.83
-30.50, -28.85, 8.48, -10.59
-24.50, -22.65, 7.99, -10.35
-9.50, -11.59, 9.56, -10.52
-4.50, -3.35, 9.41, -10.36
1.50, 3.48, 8.61, -10.13
9.50, 10.61, 8.08, -10.01
14.50, 16.26, 7.06, -9.84
22.50, 22.81, 6.72, -9.82
28.50, 28.89, 6.31, -9.80
34.50, 34.76, 5.97, -9.80
40.50, 40.55, 5.74, -9.81
46.50, 46.37, 5.63, -9.85
51.50, 51.68, 5.37, -9.84
56.50, 56.69, 5.10, -9.84
61.50, 61.59, 4.89, -9.85
65.50, 65.88, 4.51, -9.83
67.50, 68.67, 3.65, -8.81
71.50, 71.79, 3.21, -8.11
75.50, 75.23, 3.10, -8.26
79.50, 78.97, 3.19, -8.88
78.50, 80.00, 2.17, -6.18
80.50, 81.14, 1.52, -4.42
81.50, 81.92, 0.96, -0.26
84.50, 83.76, 1.08, -3.92
83.50, 84.01, 0.56, -0.11
83.50, 83.90, 0.08, 1.02
83.50, 83.65, -0.26, 1.27
82.50, 82.82, -0.69, 1.54
83.50, 82.87, -0.58, 1.27
80.50, 81.22, -1.17, 7.59
79.50, 79.68, -1.49, 8.25
81.50, 80.07, -0.87, 1.16
79.50, 79.36, -0.84, 1.10
78.50, 78.50, -0.88, 1.11
80.50, 79.29, -0.20, 0.16
79.50, 79.34, -0.02, -0.53
78.50, 78.86, -0.14, 0.21
78.50, 78.60, -0.15, 0.30
78.50, 78.49, -0.11, 0.22
80.50, 79.62, 0.44, -1.04
79.50, 79.76, 0.40, -0.92
79.50, 79.79, 0.31, -0.74
79.50, 79.76, 0.20, -0.53
79.50, 79.70, 0.10, -0.31
81.50, 80.78, 0.51, -0.95
80.50, 80.85, 0.37, -0.73
80.50, 80.80, 0.21, -0.48
80.50, 80.72, 0.08, -0.16
80.50, 80.62, -0.02, 0.36
80.50, 80.53, -0.07, 0.45
83.50, 82.22, 0.64, -1.11
83.50, 83.25, 0.88, -1.28
81.50, 82.62, 0.32, -0.58
80.50, 81.52, -0.29, 0.92
80.50, 80.78, -0.56, 1.16
83.50, 82.10, 0.13, -0.47
81.50, 81.81, -0.03, 0.26
82.50, 82.20, 0.14, -0.48
80.50, 81.27, -0.30, 0.77
82.50, 81.85, 0.03, -0.25
81.50, 81.66, -0.05, 0.28
81.50, 81.54, -0.08, 0.36
81.50, 81.48, -0.08, 0.34
81.50, 81.46, -0.06, 0.28
83.50, 82.62, 0.45, -0.97
82.50, 82.76, 0.39, -0.83
82.50, 82.78, 0.27, -0.63
82.50, 82.74, 0.15, -0.41
82.50, 82.66, 0.05, -0.13
82.50, 82.59, -0.02, 0.31
81.50, 81.94, -0.30, 0.80
83.50, 82.71, 0.09, -0.40
82.50, 82.63, 0.04, -0.22
81.50, 81.99, -0.25, 0.69
75.50, 78.10, -1.82, 9.42
72.50, 74.02, -3.00, 10.41
69.50, 70.05, -3.74, 10.42
66.50, 66.33, -4.06, 10.36
57.50, 59.42, -5.55, 10.51
47.50, 50.06, -7.56, 10.71
40.50, 41.19, -8.68, 10.70
31.50, 31.78, -9.54, 10.66
26.50, 24.58, -9.07, 10.41
20.50, 18.32, -8.21, 10.16
8.50, 9.14, -8.74, 10.20
1.50, 1.00, -8.65, 10.13
-1.50, -4.10, -7.26, 9.87
-8.50, -9.67, -6.44, 9.77
-17.50, -16.87, -6.58, 9.85
-27.50, -25.78, -7.45, 10.03
-30.50, -31.65, -6.81, 9.92
-38.50, -38.46, -6.75, 9.93
-48.50, -47.11, -7.50, 10.07
-50.50, -52.23, -6.55, 9.90
-54.50, -56.27, -5.41, 9.74
-57.50, -59.20, -4.15, 8.76
-59.50, -61.03, -2.86, 5.97
-61.50, -62.39, -1.83, 3.45
-67.50, -66.01, -2.16, 5.66
-68.50, -68.29, -1.93, 5.57
-68.50, -69.16, -1.26, 3.55
-73.50, -72.14, -1.73, 6.04
-76.50, -75.37, -2.23, 7.94
-76.50, -76.95, -1.93, 7.08
-79.50, -79.23, -2.02, 7.49
-78.50, -79.64, -1.31, 5.12
-78.50, -79.49, -0.58, 0.17
-77.50, -78.53, 0.25, -1.42
-77.50, -77.76, 0.71, -1.67
-80.50, -78.99, 0.13, -0.81
-77.50, -78.05, 0.57, -1.26
-78.50, -78.04, 0.46, -1.03
-73.50, -75.18, 1.55, -8.66
-79.50, -76.99, 0.34, -0.60
-76.50, -76.57, 0.36, -0.65
-76.50, -76.38, 0.29, -0.53
-75.50, -75.75, 0.42, -0.73
-72.50, -73.68, 1.12, -6.75
-71.50, -71.92, 1.49, -7.79
-71.50, -71.02, 1.36, -7.06
-69.50, -69.55, 1.48, -7.28
-69.50, -68.88, 1.20, -6.14
-70.50, -69.32, 0.53, -0.52
-69.50, -69.22, 0.27, -0.15
-72.50, -71.04, -0.71, 1.53
-70.50, -71.07, -0.61, 1.28
-71.50, -71.61, -0.71, 1.27
-76.50, -74.78, -1.86, 9.48
-75.50, -76.04, -1.83, 8.87
-75.50, -76.54, -1.43, 7.21
-76.50, -77.13, -1.15, 6.01
-77.50, -77.83, -0.97, 1.04
-75.50, -76.88, -0.15, -0.54
-75.50, -76.11, 0.36, -1.19
-78.50, -77.31, -0.15, 0.19
-73.50, -75.14, 0.87, -1.54
-74.50, -74.36, 1.00, -6.88
-77.50, -75.73, 0.14, -0.36
-74.50, -74.96, 0.40, -0.79
-77.50, -76.26, -0.30, 0.86
-74.50, -75.38, 0.13, -0.41
-76.50, -75.98, -0.17, 0.61
-76.50, -76.36, -0.30, 0.77
-73.50, -74.83, 0.43, -0.94
-73.50, -73.86, 0.72, -1.20
-74.50, -73.91, 0.48, -0.87
-72.50, -72.88, 0.74, -1.12
-72.50, -72.33, 0.72, -1.05
-72.50, -72.12, 0.54, -0.83
-71.50, -71.53, 0.57, -0.85
-72.50, -71.86, 0.20, -0.29
-73.50, -72.74, -0.30, 0.96
-71.50, -72.17, -0.03, 0.41
-70.50, -71.22, 0.35, -0.73
-74.50, -72.98, -0.52, 1.11
-73.50, -73.52, -0.62, 1.14
-72.50, -73.21, -0.31, 0.70
-72.50, -72.93, -0.09, 0.24
-70.50, -71.55, 0.55, -1.12
-70.50, -70.69, 0.77, -1.27
-74.50, -72.55, -0.24, 0.78
-71.50, -72.06, 0.01, 0.16
-71.50, -71.73, 0.13, -0.43
-72.50, -72.12, -0.08, 0.43
-72.50, -72.38, -0.18, 0.59
-72.50, -72.53, -0.20, 0.59
-73.50, -73.18, -0.41, 0.87
-76.50, -75.30, -1.17, 7.22
-74.50, -75.36, -0.84, 1.17
-76.50, -76.39, -0.97, 1.25
-75.50, -76.29, -0.58, 0.80
-75.50, -76.07, -0.23, 0.29
-75.50, -75.82, 0.02, -0.58
-76.50, -76.19, -0.07, -0.18
-77.50, -76.97, -0.33, 0.64
-78.50, -78.00, -0.63, 1.01
-78.50, -78.56, -0.64, 0.99
-76.50, -77.64, -0.02, -0.45
-76.50, -76.97, 0.33, -0.95
-80.50, -78.86, -0.52, 0.95
-77.50, -78.30, -0.11, 0.26
-79.50, -79.04, -0.36, 0.72
-82.50, -81.20, -1.14, 6.97
-82.50, -82.46, -1.30, 7.27
-82.50, -83.06, -1.11, 6.30
-80.50, -82.05, -0.27, 0.26
-83.50, -82.99, -0.48, 0.67
-80.50, -81.73, 0.28, -1.01
-83.50, -82.62, -0.10, 0.10
-79.50, -80.83, 0.73, -1.37
-82.50, -81.46, 0.29, -0.76
-82.50, -81.93, 0.01, -0.06
-77.50, -79.35, 1.09, -7.07
-79.50, -78.94, 0.94, -1.31
-78.50, -78.27, 0.91, -1.21
-77.50, -77.43, 0.93, -1.19
-78.50, -77.65, 0.49, -0.68
-80.50, -79.11, -0.36, 1.11
-75.50, -77.19, 0.47, -0.80
-77.50, -77.17, 0.30, -0.54
-75.50, -76.08, 0.62, -0.97
-77.50, -76.64, 0.15, -0.24
-78.50, -77.67, -0.38, 1.02
-79.50, -78.92, -0.85, 1.42
-79.50, -79.65, -0.93, 1.38
-76.50, -78.23, -0.05, -0.23
-75.50, -76.65, 0.67, -1.29
-75.50, -75.67, 0.93, -1.42
-78.50, -76.90, 0.14, -0.34
-76.50, -76.61, 0.19, -0.46
-76.50, -76.47, 0.16, -0.42
-76.50, -76.42, 0.11, -0.30
-74.50, -75.26, 0.54, -0.97
-75.50, -75.16, 0.40, -0.76
-74.50, -74.60, 0.49, -0.85
-74.50, -74.33, 0.42, -0.74
-73.50, -73.67, 0.53, -0.87
-73.50, -73.35, 0.46, -0.77
-76.50, -74.98, -0.42, 1.09
-77.50, -76.65, -1.05, 7.24
-72.50, -74.72, 0.04, -0.36
-70.50, -72.24, 1.09, -7.23
-67.50, -68.99, 2.16, -10.19
-62.50, -64.24, 3.50, -10.46
-62.50, -61.67, 3.47, -10.33
-52.50, -54.82, 5.16, -10.52
-44.50, -46.55, 6.88, -10.67
-36.50, -37.69, 8.24, -10.71
-30.50, -29.91, 8.61, -10.59
-18.50, -19.55, 9.81, -10.63
-14.50, -12.38, 9.19, -10.36
-7.50, -5.62, 8.45, -10.14
1.50, 2.09, 8.25, -10.07
4.50, 6.96, 6.88, -9.83
11.50, 12.44, 6.15, -9.75
18.50, 18.49, 5.91, -9.78
25.50, 24.99, 5.99, -9.85
33.50, 32.42, 6.48, -9.97
36.50, 37.49, 5.86, -9.88
16.50, 27.71, -0.84, 3.20
40.50, 34.55, 1.46, -2.73
14.50, 23.39, -4.26, 11.31
55.50, 40.01, 3.52, -10.32
56.50, 51.14, 6.98, -10.81
58.50, 58.51, 7.78, -10.72
62.50, 64.24, 7.48, -10.48
64.50, 67.62, 6.14, -10.13
66.50, 69.56, 4.47, -9.82
67.50, 70.20, 2.71, -6.27
71.50, 72.00, 2.00, -4.74
69.50, 71.29, 0.52, 1.55
71.50, 71.51, -0.05, 1.81
75.50, 73.71, 0.50, 0.11
75.50, 74.90, 0.57, -0.28
70.50, 72.54, -0.82, 1.89
72.50, 72.10, -0.95, 1.77
72.50, 71.87, -0.88, 1.52
73.50, 72.41, -0.44, 0.95
71.50, 71.68, -0.63, 1.10
74.50, 73.04, 0.14, -0.63
71.50, 72.22, -0.22, 0.55
73.50, 72.87, 0.14, -0.58
74.50, 73.89, 0.55, -1.09
71.50, 72.75, -0.08, 0.43
71.50, 71.98, -0.39, 0.89
74.50, 73.27, 0.26, -0.73
70.50, 71.78, -0.44, 0.93
71.50, 71.42, -0.46, 0.91
72.50, 71.84, -0.14, 0.36
71.50, 71.59, -0.18, 0.46
69.50, 70.30, -0.65, 1.08
72.50, 71.29, -0.01, -0.34
68.50, 69.67, -0.65, 1.07
70.50, 69.87, -0.35, 0.66
70.50, 70.09, -0.11, 0.20
69.50, 69.71, -0.20, 0.43
69.50, 69.51, -0.19, 0.43
70.50, 70.01, 0.11, -0.59
68.50, 69.19, -0.23, 0.58
70.50, 69.85, 0.13, -0.58
68.50, 69.13, -0.19, 0.53
69.50, 69.26, -0.07, 0.24
68.50, 68.79, -0.23, 0.59
70.50, 69.69, 0.23, -0.71
67.50, 68.52, -0.31, 0.75
65.50, 66.62, -1.02, 6.71
66.50, 66.10, -0.93, 1.29
66.50, 65.92, -0.68, 0.98
66.50, 65.97, -0.40, 0.62
68.50, 67.28, 0.34, -1.04
66.50, 67.00, 0.19, -0.73
66.50, 66.80, 0.09, -0.49
64.50, 65.51, -0.46, 0.91
68.50, 67.04, 0.33, -0.88
63.50, 65.14, -0.54, 1.02
62.50, 63.36, -1.13, 7.03
58.50, 60.03, -2.18, 10.03
47.50, 51.77, -4.97, 10.67
46.50, 46.48, -5.64, 10.60
16.50, 26.56, -12.14, 11.52
28.50, 22.29, -10.01, 10.76
24.50, 19.23, -7.68, 10.18
14.50, 13.23, -7.11, 10.04
5.50, 5.75, -7.30, 10.06
-0.50, -0.95, -7.09, 10.01
-8.50, -8.31, -7.21, 10.03
-16.50, -16.09, -7.47, 10.06
-26.50, -25.29, -8.25, 10.17
-31.50, -32.39, -7.90, 10.07
16.50, -7.27, 5.98, -12.24
-42.50, -24.79, -2.18, 6.02
-48.50, -39.43, -7.20, 10.61
-53.50, -50.75, -9.42, 10.81
-56.50, -58.20, -9.23, 10.57
-61.50, -64.10, -8.27, 10.26
-67.50, -69.59, -7.30, 10.03
-72.50, -74.34, -6.25, 9.85
-75.50, -77.60, -4.87, 9.66
-77.50, -79.51, -3.35, 6.90
-79.50, -80.80, -2.09, 3.89
-80.50, -81.38, -1.00, -0.54
-82.50, -82.32, -0.50, -1.47
-86.50, -84.85, -0.94, 0.26
-86.50, -86.14, -0.84, 0.36
-87.50, -87.23, -0.75, 0.43
-91.50, -89.99, -1.44, 6.36
-90.50, -90.88, -1.19, 5.47
-90.50, -91.14, -0.75, 0.63
-90.50, -91.06, -0.30, 0.01
-93.50, -92.57, -0.68, 0.76
-92.50, -92.80, -0.45, 0.50
-94.50, -93.96, -0.69, 0.86
-94.50, -94.56, -0.63, 0.81
-93.50, -94.20, -0.20, 0.14
-94.50, -94.44, -0.14, 0.08
-94.50, -94.52, -0.06, -0.34
-95.50, -95.10, -0.22, 0.44
-96.50, -96.00, -0.49, 0.84
-98.50, -97.67, -1.01, 6.34
-98.50, -98.60, -1.06, 6.31
-95.50, -97.26, -0.11, -0.33
-96.50, -96.84, 0.18, -0.84
-96.50, -96.54, 0.32, -0.94
-95.50, -95.78, 0.60, -1.17
-97.50, -96.50, 0.14, -0.47
-94.50, -95.28, 0.61, -1.09
-93.50, -93.97, 0.98, -1.39
-95.50, -94.43, 0.47, -0.78
-94.50, -94.27, 0.35, -0.60
-92.50, -93.10, 0.68, -1.02
-91.50, -91.87, 0.95, -1.25
-92.50, -91.82, 0.63, -0.88
-92.50, -91.95, 0.31, -0.46
-91.50, -91.57, 0.30, -0.49
-89.50, -90.25, 0.70, -1.02
-91.50, -90.67, 0.26, -0.40
-90.50, -90.47, 0.20, -0.33
-90.50, -90.42, 0.10, -0.13
-89.50, -89.85, 0.26, -0.53
-89.50, -89.54, 0.28, -0.56
-88.50, -88.82, 0.46, -0.82
-88.50, -88.44, 0.45, -0.79
-86.50, -87.12, 0.83, -1.19
-88.50, -87.56, 0.35, -0.58
