-25.50, -24.74, -3.80, 10.10
-20.50, -26.62, -3.63, 10.08
-24.50, -28.87, -3.51, 10.06
-21.50, -29.75, -3.20, 10.04
-15.50, -28.69, -2.64, 10.01
-16.50, -27.71, -2.14, 9.98
-14.50, -26.09, -1.60, 9.96
-6.50, -22.49, -0.83, 9.93
-3.50, -18.44, -0.09, 9.90
-1.50, -14.33, 0.59, 9.89
1.50, -9.96, 1.22, 8.67
3.50, -5.70, 1.77, 5.75
6.50, -1.32, 2.26, 1.58
9.50, 3.08, 2.69, -8.69
14.50, 7.96, 3.12, -10.14
16.50, 12.45, 3.44, -10.13
18.50, 16.58, 3.66, -10.12
19.50, 20.11, 3.75, -10.11
15.50, 21.86, 3.58, -10.08
16.50, 23.28, 3.35, -10.06
11.50, 22.95, 2.90, -10.03
11.50, 22.35, 2.43, -10.00
8.50, 20.80, 1.88, -9.98
4.50, 18.22, 1.24, -9.95
1.50, 15.04, 0.57, -9.93
2.50, 12.38, 0.05, -9.91
-2.50, 8.74, -0.55, -8.71
-2.50, 5.54, -1.01, -6.36
-6.50, 1.79, -1.50, -2.74
-8.50, -1.91, -1.91, 6.60
-11.50, -5.74, -2.29, 10.12
-15.50, -9.91, -2.67, 10.12
-16.50, -13.58, -2.92, 10.11
-18.50, -17.03, -3.10, 10.11
-18.50, -19.77, -3.15, 10.09
-15.50, -21.14, -2.98, 10.07
-11.50, -21.06, -2.62, 10.04
-12.50, -20.96, -2.28, 10.02
-13.50, -20.86, -1.96, 10.00
-7.50, -19.08, -1.44, 9.98
-6.50, -17.08, -0.94, 9.96
-3.50, -14.45, -0.40, 9.94
-1.50, -11.56, 0.12, 9.92
0.50, -8.49, 0.60, 8.53
7.50, -4.09, 1.22, 5.13
8.50, -0.05, 1.71, -2.80
11.50, 4.11, 2.16, -8.86
16.50, 8.82, 2.62, -10.12
18.50, 13.21, 2.98, -10.12
17.50, 16.56, 3.15, -10.11
16.50, 18.96, 3.15, -10.09
16.50, 20.77, 3.05, -10.08
16.50, 22.06, 2.87, -10.06
12.50, 21.91, 2.50, -10.03
9.50, 20.77, 2.02, -10.00
8.50, 19.29, 1.53, -9.98
5.50, 17.07, 0.99, -9.96
3.50, 14.48, 0.45, -9.94
-0.50, 11.12, -0.14, -9.92
-1.50, 7.90, -0.65, -8.16
-7.50, 3.60, -1.25, -4.71
-9.50, -0.59, -1.76, 4.59
-11.50, -4.63, -2.19, 9.28
-14.50, -8.74, -2.57, 10.12
-14.50, -12.13, -2.79, 10.11
-17.50, -15.60, -2.99, 10.11
-17.50, -18.36, -3.06, 10.09
-16.50, -20.25, -2.98, 10.08
-16.50, -21.61, -2.82, 10.06
-12.50, -21.53, -2.47, 10.03
-12.50, -21.20, -2.11, 10.01
-7.50, -19.44, -1.58, 9.98
-5.50, -17.21, -1.03, 9.96
-3.50, -14.62, -0.48, 9.94
-0.50, -11.50, 0.08, 9.92
1.50, -8.24, 0.60, 8.40
7.50, -3.90, 1.20, 4.99
7.50, -0.16, 1.66, -0.04
11.50, 3.98, 2.11, -8.71
15.50, 8.44, 2.55, -10.12
18.50, 12.87, 2.92, -10.12
19.50, 16.74, 3.17, -10.11
23.50, 20.83, 3.40, -10.11
21.50, 23.60, 3.41, -10.09
21.50, 25.70, 3.32, -10.07
19.50, 26.72, 3.06, -10.05
19.50, 27.28, 2.76, -10.03
16.50, 26.74, 2.33, -10.00
12.50, 25.01, 1.76, -9.98
11.50, 23.03, 1.22, -9.96
8.50, 20.38, 0.63, -9.93
1.50, 16.21, -0.10, -9.91
2.50, 12.75, -0.65, -9.90
-1.50, 8.73, -1.22, -8.04
-6.50, 4.03, -1.82, -4.54
-7.50, -0.21, -2.27, 4.56
-11.50, -4.74, -2.71, 9.98
-13.50, -8.98, -3.04, 10.13
-17.50, -13.41, -3.36, 10.12
-18.50, -17.24, -3.54, 10.11
-17.50, -20.02, -3.54, 10.10
-14.50, -21.37, -3.32, 10.07
-12.50, -21.74, -2.97, 10.05
-12.50, -21.74, -2.60, 10.02
-10.50, -20.96, -2.15, 10.00
-8.50, -19.53, -1.64, 9.97
-5.50, -17.33, -1.08, 9.95
-5.50, -15.23, -0.59, 9.93
2.50, -11.31, 0.10, 9.91
2.50, -7.82, 0.66, 8.09
4.50, -4.27, 1.16, 5.32
9.50, 0.02, 1.70, -3.09
13.50, 4.65, 2.22, -9.34
15.50, 9.03, 2.64, -10.13
19.50, 13.63, 3.03, -10.13
17.50, 16.92, 3.19, -10.12
17.50, 19.51, 3.21, -10.10
21.50, 22.46, 3.27, -10.09
19.50, 24.24, 3.14, -10.07
18.50, 25.23, 2.90, -10.05
12.50, 24.33, 2.42, -10.02
13.50, 23.51, 1.98, -9.99
11.50, 22.06, 1.49, -9.97
7.50, 19.62, 0.92, -9.95
6.50, 17.08, 0.39, -9.93
1.50, 13.53, -0.23, -9.91
-3.50, 9.16, -0.89, -8.59
-2.50, 5.59, -1.36, -6.07
-11.50, 0.34, -2.01, -0.19
-12.50, -4.37, -2.51, 9.48
-16.50, -9.28, -2.97, 10.13
-16.50, -13.34, -3.24, 10.13
-16.50, -16.61, -3.36, 10.11
-16.50, -19.17, -3.36, 10.10
-20.50, -22.07, -3.38, 10.08
-18.50, -23.78, -3.23, 10.06
-19.50, -25.20, -3.03, 10.05
-12.50, -24.40, -2.54, 10.02
-8.50, -22.43, -1.92, 9.98
-9.50, -20.71, -1.40, 9.96
-6.50, -18.27, -0.83, 9.94
-1.50, -14.77, -0.16, 9.92
-0.50, -11.37, 0.41, 9.90
-1.50, -8.61, 0.83, 8.36
4.50, -4.73, 1.35, 5.48
8.50, -0.43, 1.87, 0.47
12.50, 4.19, 2.37, -9.18
13.50, 8.30, 2.73, -10.12
14.50, 11.93, 2.97, -10.12
15.50, 15.09, 3.11, -10.11
20.50, 18.80, 3.29, -10.10
20.50, 21.74, 3.33, -10.09
15.50, 22.76, 3.09, -10.06
16.50, 23.58, 2.83, -10.04
16.50, 24.00, 2.53, -10.02
12.50, 23.11, 2.07, -10.00
10.50, 21.59, 1.56, -9.97
5.50, 18.82, 0.93, -9.95
1.50, 15.27, 0.26, -9.92
-4.50, 10.59, -0.51, -9.69
-2.50, 6.97, -1.04, -7.23
-6.50, 2.84, -1.57, -3.75
-9.50, -1.41, -2.06, 6.22
-11.50, -5.48, -2.46, 10.13
-17.50, -10.33, -2.91, 10.13
-14.50, -13.60, -3.08, 10.12
-16.50, -16.68, -3.19, 10.11
-18.50, -19.57, -3.25, 10.09
-13.50, -20.58, -3.02, 10.07
-11.50, -20.66, -2.67, 10.04
-10.50, -20.21, -2.27, 10.02
-9.50, -19.31, -1.85, 9.99
-7.50, -17.81, -1.37, 9.97
-5.50, -15.82, -0.88, 9.95
-1.50, -12.96, -0.31, 9.93
3.50, -9.14, 0.33, 9.15
5.50, -5.28, 0.91, 6.28
6.50, -1.67, 1.38, 2.71
14.50, 3.37, 1.99, -8.09
13.50, 7.40, 2.39, -10.12
18.50, 11.97, 2.81, -10.12
19.50, 15.98, 3.09, -10.12
23.50, 20.20, 3.36, -10.11
20.50, 22.86, 3.37, -10.10
20.50, 24.86, 3.27, -10.08
19.50, 26.05, 3.05, -10.06
20.50, 27.02, 2.81, -10.04
15.50, 26.34, 2.36, -10.01
16.50, 25.71, 1.95, -9.99
13.50, 24.19, 1.45, -9.97
10.50, 21.93, 0.90, -9.95
5.50, 18.57, 0.26, -9.92
2.50, 14.80, -0.38, -9.91
-1.50, 10.49, -1.02, -9.14
-1.50, 6.75, -1.50, -6.66
-7.50, 2.08, -2.05, -2.61
-10.50, -2.60, -2.54, 8.07
-11.50, -6.74, -2.89, 10.13
-14.50, -10.87, -3.18, 10.12
-17.50, -14.94, -3.42, 10.12
-14.50, -17.45, -3.40, 10.10
-19.50, -20.56, -3.45, 10.09
-17.50, -22.45, -3.31, 10.07
-13.50, -22.78, -2.96, 10.04
-14.50, -23.00, -2.61, 10.02
-7.50, -21.19, -2.01, 9.99
-6.50, -19.10, -1.42, 9.96
-4.50, -16.59, -0.83, 9.94
-2.50, -13.75, -0.26, 9.92
3.50, -9.69, 0.41, 9.34
5.50, -5.63, 1.02, 6.40
8.50, -1.36, 1.58, 2.15
10.50, 2.78, 2.05, -7.65
11.50, 6.51, 2.40, -10.12
14.50, 10.33, 2.72, -10.12
14.50, 13.45, 2.89, -10.11
15.50, 16.18, 2.97, -10.10
16.50, 18.53, 2.97, -10.08
13.50, 19.58, 2.78, -10.06
14.50, 20.46, 2.58, -10.04
12.50, 20.48, 2.26, -10.02
10.50, 19.75, 1.86, -10.00
8.50, 18.40, 1.41, -9.98
3.50, 15.81, 0.83, -9.96
3.50, 13.41, 0.34, -9.94
-1.50, 9.99, -0.25, -9.67
-9.50, 5.01, -0.98, -6.02
-9.50, 0.68, -1.55, -1.16
-10.50, -3.27, -1.99, 8.00
-15.50, -7.81, -2.46, 10.12
-16.50, -11.84, -2.79, 10.12
-17.50, -15.38, -3.01, 10.11
-18.50, -18.46, -3.12, 10.10
-14.50, -19.89, -2.98, 10.08
-18.50, -21.83, -2.91, 10.07
-13.50, -22.02, -2.59, 10.04
-13.50, -21.90, -2.25, 10.02
-11.50, -21.06, -1.83, 10.00
-7.50, -19.13, -1.30, 9.97
-7.50, -17.25, -0.83, 9.95
-2.50, -14.25, -0.25, 9.93
0.50, -10.81, 0.33, 9.92
1.50, -7.51, 0.82, 7.77
9.50, -2.69, 1.47, 3.71
10.50, 1.69, 1.98, -6.44
10.50, 5.39, 2.33, -9.98
14.50, 9.43, 2.68, -10.12
17.50, 13.47, 2.98, -10.11
13.50, 15.78, 2.99, -10.10
18.50, 18.74, 3.08, -10.09
15.50, 20.31, 2.95, -10.07
13.50, 20.90, 2.68, -10.05
12.50, 20.89, 2.35, -10.02
10.50, 20.13, 1.94, -10.00
3.50, 17.52, 1.30, -9.97
4.50, 15.30, 0.78, -9.95
1.50, 12.50, 0.23, -9.93
-1.50, 9.22, -0.32, -9.20
-4.50, 5.59, -0.87, -6.54
-5.50, 2.18, -1.31, -3.35
-12.50, -2.44, -1.87, 7.10
-12.50, -6.36, -2.27, 10.12
-16.50, -10.60, -2.65, 10.12
-20.50, -15.07, -3.01, 10.12
-23.50, -19.45, -3.32, 10.11
-18.50, -21.77, -3.28, 10.10
-19.50, -23.73, -3.19, 10.08
-17.50, -24.64, -2.94, 10.05
-13.50, -24.15, -2.51, 10.03
-13.50, -23.45, -2.09, 10.00
-11.50, -22.10, -1.61, 9.98
-5.50, -19.25, -0.96, 9.95
-4.50, -16.35, -0.38, 9.93
0.50, -12.48, 0.28, 9.91
1.50, -8.81, 0.84, 8.47
5.50, -4.64, 1.40, 5.37
9.50, -0.08, 1.95, -3.13
8.50, 3.54, 2.30, -8.59
11.50, 7.27, 2.61, -10.12
13.50, 10.81, 2.85, -10.11
19.50, 15.13, 3.16, -10.11
18.50, 18.39, 3.28, -10.10
19.50, 21.17, 3.30, -10.09
19.50, 23.29, 3.21, -10.07
16.50, 24.08, 2.94, -10.05
18.50, 24.95, 2.69, -10.03
11.50, 23.70, 2.17, -10.00
8.50, 21.62, 1.57, -9.97
7.50, 19.34, 1.00, -9.95
4.50, 16.45, 0.41, -9.93
0.50, 12.83, -0.22, -9.91
-3.50, 8.63, -0.86, -8.34
-5.50, 4.48, -1.42, -5.23
-9.50, -0.06, -1.97, 3.69
-15.50, -5.38, -2.56, 10.14
-15.50, -9.83, -2.95, 10.13
13.50, -6.40, -2.18, 10.08
11.50, -3.70, -1.57, 7.79
8.50, -1.91, -1.13, 5.59
13.50, 1.00, -0.58, -2.63
14.50, 3.87, -0.08, -6.18
-21.50, -2.38, -0.91, 5.84
-16.50, -6.53, -1.37, 9.54
-19.50, -10.75, -1.80, 10.04
12.50, -6.43, -0.98, 9.03
-6.50, -7.19, -0.95, 9.45
-4.50, -7.25, -0.82, 9.35
-2.50, -6.70, -0.62, 8.81
-1.50, -5.89, -0.41, 8.07
-0.50, -4.87, -0.19, 7.14
3.50, -2.95, 0.14, 5.25
8.50, -0.03, 0.57, 0.04
10.50, 3.00, 0.96, -6.55
6.50, 4.61, 1.12, -8.01
12.50, 7.41, 1.41, -10.07
11.50, 9.50, 1.57, -10.07
17.50, 12.67, 1.85, -10.07
14.50, 14.54, 1.92, -10.06
10.50, 15.03, 1.78, -10.05
9.50, 15.04, 1.57, -10.03
8.50, 14.64, 1.33, -10.01
7.50, 13.90, 1.05, -10.00
7.50, 13.12, 0.79, -9.99
-4.50, 9.40, 0.15, -9.80
12.50, 10.26, 0.21, -9.97
-12.50, 4.83, -0.61, -6.29
-13.50, -0.14, -1.28, 2.86
-12.50, -4.17, -1.75, 8.42
-17.50, -8.79, -2.24, 10.11
-19.50, -13.14, -2.64, 10.11
-22.50, -17.47, -2.97, 10.11
-17.50, -19.76, -2.98, 10.09
-16.50, -21.25, -2.86, 10.07
-20.50, -23.25, -2.81, 10.06
-20.50, -24.72, -2.68, 10.05
11.50, -17.90, -1.39, 9.98
-18.50, -19.08, -1.34, 9.98
-11.50, -18.23, -1.01, 9.97
-5.50, -15.87, -0.51, 9.95
-1.50, -12.72, 0.05, 9.93
11.50, -6.72, 0.95, 7.17
-19.50, -9.09, 0.58, 8.89
-16.50, -10.44, 0.38, 9.80
4.50, -6.48, 0.92, 7.08
11.50, -1.36, 1.58, 2.18
10.50, 2.77, 2.02, -7.57
13.50, 6.96, 2.41, -10.10
-17.50, 2.83, 1.59, -7.07
-16.50, -0.68, 0.92, 1.76
23.50, 5.93, 1.73, -9.57
20.50, 10.82, 2.21, -10.06
20.50, 14.88, 2.53, -10.07
17.50, 17.46, 2.60, -10.06
18.50, 19.70, 2.60, -10.05
14.50, 20.41, 2.39, -10.03
12.50, 20.29, 2.07, -10.01
13.50, 20.20, 1.78, -10.00
9.50, 18.92, 1.35, -9.98
10.50, 17.87, 0.99, -9.96
12.50, 17.30, 0.74, -9.96
10.50, 16.18, 0.44, -9.95
-3.50, 11.68, -0.30, -9.92
-17.50, 4.28, -1.36, -5.14
-16.50, -1.88, -2.14, 6.87
-16.50, -7.12, -2.70, 10.14
18.50, -2.95, -1.87, 7.54
-17.50, -7.95, -2.39, 10.09
10.50, -5.28, -1.77, 9.19
12.50, -2.28, -1.15, 6.00
12.50, 0.47, -0.61, -1.60
17.50, 4.18, 0.00, -6.51
-20.50, -1.85, -0.80, 5.14
-20.50, -7.02, -1.42, 9.89
-16.50, -10.42, -1.73, 10.04
-15.50, -12.99, -1.88, 10.04
-18.50, -15.78, -2.05, 10.04
-15.50, -17.27, -2.01, 10.04
-10.50, -17.15, -1.75, 10.02
-9.50, -16.61, -1.45, 10.00
-5.50, -14.98, -1.02, 9.98
-5.50, -13.42, -0.64, 9.97
1.50, -10.24, -0.07, 9.94
3.50, -6.91, 0.46, 7.79
6.50, -3.26, 0.97, 4.69
10.50, 0.88, 1.49, -4.73
-16.50, -2.21, 0.94, 3.75
-16.50, -4.97, 0.48, 6.56
-19.50, -8.16, -0.01, 9.04
-19.50, -10.94, -0.40, 10.02
-16.50, -12.61, -0.59, 10.02
-20.50, -15.00, -0.87, 10.03
-19.50, -16.77, -1.02, 10.04
26.50, -6.97, 0.46, 7.86
30.50, 2.56, 1.76, -7.07
32.50, 11.26, 2.82, -10.13
35.50, 19.37, 3.69, -10.15
35.50, 26.16, 4.26, -10.16
38.50, 32.46, 4.69, -10.15
38.50, 37.54, 4.89, -10.14
39.50, 41.76, 4.93, -10.12
34.50, 43.75, 4.63, -10.09
33.50, 44.78, 4.21, -10.06
31.50, 44.73, 3.66, -10.02
30.50, 44.02, 3.07, -9.99
24.50, 41.56, 2.29, -9.96
10.50, 35.67, 1.10, -9.91
14.50, 31.29, 0.25, -9.88
-18.50, 19.25, -1.58, -9.81
10.50, 15.84, -2.01, -9.82
-18.50, 5.84, -3.30, -4.48
19.50, 6.61, -2.93, -5.29
4.50, 3.82, -3.07, -3.33
-0.50, 0.39, -3.26, 4.57
-19.50, -6.99, -3.96, 10.15
15.50, -4.53, -3.20, 10.09
-20.50, -10.89, -3.72, 10.10
-17.50, -15.36, -3.92, 10.10
-4.50, -15.70, -3.51, 10.06
-0.50, -14.66, -2.93, 10.03
-1.50, -13.66, -2.41, 10.00
-0.50, -12.26, -1.87, 9.97
1.50, -10.29, -1.31, 9.95
0.50, -8.62, -0.85, 9.94
10.50, -4.56, -0.10, 6.76
14.50, 0.07, 0.65, -1.70
14.50, 4.13, 1.23, -7.84
15.50, 7.89, 1.70, -10.13
15.50, 11.08, 2.03, -10.12
18.50, 14.47, 2.33, -10.12
19.50, 17.51, 2.54, -10.11
23.50, 20.94, 2.77, -10.11
21.50, 23.21, 2.80, -10.09
13.50, 22.98, 2.46, -10.06
15.50, 23.03, 2.18, -10.04
11.50, 21.87, 1.75, -10.01
10.50, 20.42, 1.32, -9.99
-16.50, 12.37, 0.00, -9.93
3.50, 10.17, -0.38, -9.64
-11.50, 4.56, -1.18, -5.52
-16.50, -1.53, -1.96, 6.24
14.50, 0.86, -1.47, -1.56
-6.50, -2.08, -1.75, 6.57
-6.50, -4.52, -1.93, 8.87
-9.50, -7.23, -2.11, 10.08
-7.50, -8.92, -2.13, 10.07
-16.50, -12.40, -2.38, 10.07
14.50, -7.64, -1.44, 10.01
10.50, -4.29, -0.78, 7.34
-17.50, -8.11, -1.19, 10.00
-3.50, -7.88, -1.00, 9.90
14.50, -3.16, -0.19, 5.76
0.50, -2.39, -0.01, 4.85
4.50, -0.69, 0.27, 2.32
9.50, 2.02, 0.66, -5.24
12.50, 5.11, 1.06, -8.32
-19.50, -0.09, 0.25, 0.69
10.50, 2.70, 0.63, -5.88
13.50, 5.83, 1.01, -8.73
12.50, 8.25, 1.26, -10.05
12.50, 10.26, 1.41, -10.05
10.50, 11.40, 1.42, -10.05
5.50, 11.05, 1.22, -10.03
8.50, 11.36, 1.12, -10.02
6.50, 11.02, 0.94, -10.01
3.50, 9.89, 0.65, -9.99
-0.50, 7.84, 0.27, -9.11
-4.50, 5.02, -0.18, -6.86
-7.50, 1.80, -0.65, -3.56
-10.50, -1.72, -1.10, 5.39
-16.50, -6.20, -1.64, 9.68
12.50, -2.89, -1.03, 6.49
-17.50, -7.26, -1.53, 10.06
-19.50, -11.43, -1.96, 10.07
-16.50, -14.18, -2.14, 10.07
-12.50, -15.41, -2.08, 10.06
-10.50, -15.80, -1.89, 10.04
-10.50, -15.95, -1.68, 10.02
12.50, -10.27, -0.68, 9.97
-4.50, -9.35, -0.43, 9.97
-5.50, -8.72, -0.25, 9.55
-19.50, -11.53, -0.57, 9.98
-22.50, -14.64, -0.91, 10.00
-17.50, -16.03, -0.98, 10.00
9.50, -10.52, -0.07, 9.96
10.50, -5.42, 0.69, 6.62
15.50, 0.25, 1.45, -3.42
19.50, 6.09, 2.15, -10.11
22.50, 11.77, 2.75, -10.13
23.50, 16.77, 3.18, -10.13
25.50, 21.36, 3.50, -10.12
24.50, 24.82, 3.61, -10.11
24.50, 27.51, 3.58, -10.09
26.50, 30.00, 3.52, -10.08
21.50, 30.60, 3.18, -10.05
22.50, 31.04, 2.84, -10.03
17.50, 29.88, 2.30, -10.00
15.50, 28.10, 1.73, -9.97
13.50, 25.82, 1.14, -9.95
12.50, 23.40, 0.59, -9.93
-15.50, 14.30, -0.83, -9.87
4.50, 11.23, -1.26, -9.24
0.50, 7.60, -1.72, -6.95
-18.50, -0.13, -2.68, 5.06
11.50, 0.63, -2.35, -0.54
-21.50, -6.60, -3.14, 10.14
-17.50, -11.69, -3.54, 10.14
15.50, -7.76, -2.62, 10.07
14.50, -4.33, -1.84, 8.57
15.50, -0.88, -1.13, 4.18
8.50, 0.57, -0.75, -1.73
